ag;name
2;Комплекс программно-аппаратный S-terra (G-1000-D-4
5;Клапан регулир.ДУ25 нж
9;Внутриплощадочные эстакады тепломатериалопроводов
11;КОНТЕЙНЕР ДЛЯ ТИБА ТЕХН.№ 512
1;Тумба Р6520, бук
5;клапан Epsy ф 25 Cv-3
9;Резервуар емк. 3000 м3
12;Кондиционер Panasonic CS/CU A12 DКD
5;Рег.трубопр. арматура 27-28132 DN 25 поз.TV11762
1;Ножницы НД3316 2885
6;АППАРАТ С МЕШАЛКОЙ
8;Шкаф для инструмента чер. 93.764.00.00 СБ
7;Трансформатор сухой силовой TRIHAL630кВА6/0.4
12;Датчик изб.д-ния EJA110A-DMS2A
3;Шкаф сушильный ПЭ-4610
12;Колонна ректификационная №74315-1 Д-4500/5000мм  К
2;Расходомер KROHNE OPTIFLUX 2050 C Ду100 Ру16
1;Сепаратор С-201 1,6м3 /НОиО/
5;Приточная система П1/1а
12;Трансформатор напряжения емкостной СРВ123
5;Прибор Р 5016. Мост переменного тока
1;Сепаратор № 2. Наружная установка УПГ-2. Компрессо
11;"Холодильник ""Смоленск"""
9;Кран шар. F15-46TFM-PT200DN32-PN16-КО
8;Теплогазоматериалпроводы
7;Кран мостовой электрический УПВБ 20/5-2К
8;Сепаратор второй ступени М-132
11;Электромагнитный расходомер KID10A-9шт
7;Блок ТДА УПГ-2
8;Хранилище для газовых баллонов ХГБ-02 (2100х2100х1
6;ВЕНТИЛЯТОР №5 ВР-12-26 ВОЗДУХОДУВ. С ЭЛ. / ДВИГ
4;Разделитель жидкости
6;Главная понизительная подстанция N 2
5;Датчик Endress+Hauser PMD55 поз.FT16
5;ЕМКОСТЬ ОСУШИТЕЛЬ ТЕХНОЛОГ.№ 5-4 №29491
11;НАСОС С ЭЛ. ДВИГАТЕЛЕМ 24 НДС
4;Стул офисный
5;Тележка гидравлическая ТГР-2,5/195 зав.№ 273
4;Генератор 14-158
12;Датчик изб.д-ния EJA430A-DAS2A
3;Преобразователь Сапфир С22М-ДИ-2151-ЕХ
2;Терминал Xerox YSoft SafeQ ASK 725154
10;Корпус 1002 Помещение ББО
1;Шкаф КИП 8110
2;Насос 400 Д 190
4;Система периметральной охраны метанольного хозяйст
11;TPAHCФОРМАТОР ТП-6
12;Регул.трубопр.арматура 35-35212 DN 150
12;Емкость ПЕ-200
1;Часы настенные
7;КНС бытовых стоков №2
12;Датчик изб.д-ния EJA430A-DAS2A-27DC
9;Сепаратор факельный С-509 МАУ-3
1;Секторный питатель РД-106
10;ПЛОЩАДКА МЕЖДУ ЦЕХАМИ ДК-6 И 95
6;ТЕПЛООБМЕННИК Т-306 Т-308
8;Газопровод лупинг Бахиловская КС- Хохряковский ЦПС
11;"ПИШ.МАШИНА ""РОБОТРОН"
12;Пневмопривод 38 штук по 2029.38=77116.4
12;"Монитор MLC-150S 15"" LCD-TFT-цв.500л"
4;регулир. клапан Ду100 6к 3780-5 (150535), труб-д,
12;Шкаф управления насосами 1-ШК4 (800*2200*800)компл
1;Таль ручная Q=3.5 тн S-128
12;Оборуд.КИП-контрольный клап.TAG LIC-96
4;Мотопомпа «Fubag PG 1300T»
6;Блок адсорбционной осушки газа
9;Эстакада
9;Здание мастерской
10;Эстакада между корп. 1164 и 1164/1 с системой
12;Оборудование КИП, кабели Монс.1 оч.
8;Шкаф для инструмента чер. 93.764.00.00 СБ
4;КАЛИБРАТОР ТЕМПЕРАТУРЫ 75АТС-650В
4;Разделительная емкость Е-202/1. Наружный двор комп
12;Сигнализатор Щит 2-13
8;CKBAЖИHA N42
1;Конденсатор 1400 кнг-6-25-М1-0/25-6-2 гр
4;"Стол письменный с тумб. ""Кадет"" 140х64 к 3003"
11;НАСОС ХИМИЧЕСКИЙ
8;Панель
6;Арочник металлический к.1063/1
2;Оборудование сети передачи данных корпуса 1171
12;Стол для титрования ЛАБ-PRO СТ 120.65.90/165 TR
4;Кресло для посетителей 352
4;ТРУБОПРОВОД ПОДЪЁМА ВОДОВОДА № 3 ВЫШЕ УРОВНЯ
11;СТОЛ ХИМИЧЕСКИЙ ЛАБОРАТОРНЫЙ ИНВ №76622
7;Гараж для снегохода КУ 96 км. продуктопровода ЮБГП
6;ДИЗЕЛЬНАЯ ЭЛЕКТРОСТАНЦИЯ АД-200-Т400-1РН в контейн
12;Шкаф безопасности Just rite 890х559х869
7;Устройства узла регулир.сточных вод.участок ФХ,МЦК
4;Стул ИЗО к/з
4;Копер маятниковый Instron мод.CEAST 9050
1;Лампа настольная
1;Шестеренчатый насос Ш8-25
8;ТРАНСФОРМАТОР
9;Фазный разделитель Р-501 МАУ-3
4;Электрокардиограф KADEN ECG-903
4;ТРУБОПРОВОД ТЕПЛОСНАБЖЕНИЯ -ВОДА ПРЯМАЯ ОТ
6;Дизельная эл.станция
1;Насос Д 6300/27 п.2/5 д/подачи теплой воды на град
9;Установка автоматического пожаротушения в к.111
6;Теплообменник D-400, техн. №412
8;КАМЕРА ОТХОДЯЩЕЙ ЛИНИИ  КСО-23М.
1;Фильтр ФС-150-16-1ТР 3620 поз.Н-13
4;Стол химич пристен 1800х800х650 (Л-13)
1;Шкаф д/документов Р 7240, бук
7;Радиально-сверлильный 2М52 2403 №52 (2К5
11;НАСОС ЦЕНТРОБЕЖНЫЙ ХЕ-50/32-250 С ЭЛЕКТРОДВИГАТ.
1;Фильтр воздушные сетчатый КТ-06.200.0.
1;Доска магнитно-маркерная 90_180
8;ТРАНСФОРМАТОР
4;Трубопровод пара низкого давления (LLS)
6;Фильтр NA-катионитовый № 36-2
3;Влагоанализатор HR83-P
11;Хроматограф LAB 1039
9;корпус 1235
11;НАСОС С ЭЛ. ДВИГАТЕЛЕМ 24 НДС
3;ШКАФ Д / О МЕТАЛЛИЧЕСКИЙ
9;Аппарат воздушного охлаждения АВГ-КБ-Р-20-ЖЭ-4,0-Б
12;Емкость буферная 1-Е-444
12;Прибор Сапфир 22ПМ
5;ЗАДВИЖКА 3КЛПЭ-16 Ф 80
4;Стол двухтумбовый
5;ПЛИТА ЭЛЕКТРИЧЕСКАЯ ЭП 4ЖШ
6;Теплообменник сильфонный ТОС-05(Т)
3;Весы HR-200 A
6;Станция катодной защиты В-ОПЕ-ТМ-63-48-У1/1
3;ГОЛОВКА ИЗМЕРИТЕЛЬНАЯ POLYTRON 2 XP EX
9;Возбудитель КВСДОС-RA-115-400-2K 109659
1;МФУ HP Color LaserJet Enterprise
8;КОМПЛЕКТНАЯ ТРАНСФОРМАТОРНАЯ П / СТ.
11;ЕМКОСТЬ ДЛЯ ХРАНЕНИЯ ДИВИНИЛА, ТЕХНОЛОГИЧЕСКИЙ
8;Узел фильтрации оборотной воды систем №3
1;Теплообменник  Т-510
2;ШКАФ SA01
11;Газоанализатор УГ-2
6;Станция пенного пожаротушения СПРУТ НС в комплекте
9;Градирня 1-Г-754А
8;Мастерская 742
11;НАСОС  3К6, тех.№38/2
1;Шкаф пожарный ШПК-310 НЗК
12;Емкость ПЕ-200
4;Стул офисный
10;Металлоконструкции КТП-16
6;МАЧТА ОСВЕЩЕНИЯ ИНВ.№ Ю9889
9;Рессивер инертного газа
8;Скважина № 31
1;Стол-тумба
9;корпус 1201 Д-вентиляторная
10;2-этажное здание центральной операторной корпус 35
3;"Комп.Intel Cel.2.6/256Mb/40.5Gb/CD-ROM/17""LG"
9;Вертолетная площадка 779
7;Тр/провод  пр/об. воды Д-500 от т/пр.100Б к ДК-5-I
5;Весы платформенные РВА430х-В150 222х10279
1;Автотрансформатор TSGC -3KVA
12;Вытяжная вентиляция сварочного поста
10;Аппаратная товарного парка
8;Аппарат воздушного охлаждения 300.4 АЕ-1/2 АВГ БМ-
4;Мясорубка МИМ 600
7;Трансформаторная подстанция КТПН 779-2
1;Насос центробежный Н-34/1
6;Листогибочная машина 182,ИБ2116 №36
2;Насос НС-50/56
9;Насосная станция оборотного водоснабжения (цех135
10;№ 1599 УБЕЖИЩЕ №5
7;СТАНОК ТОЧИЛ.СВЕРЛ.ФРЕЗЕРНЫЙ НСФ
1;Насос Х 20/31с эл.двиг4А100 5.5кВт Н-121
7;Клапан Masoneilan 88-21714 Ду50 Ру40 IV Cv30 НЗ WC
1;Вытяжной шкаф к.1139 каб.612
10;Газоспасательная станция
7;Резервуар шаровый (Е-120/5-8) к.1071
12;Клапан отсечной NS 16260(27)
4;НАСОС ПЕРЕКАЧКИ ИЗ V108AB Р-108, Р-108
10;ЗДАНИЕ БЫТ.ПОМЕЩЕНИЙ
12;Самосвал КАМАЗ-55111А 863 гос.№К863ОС
11;НАСОС ПС-100х10/6-20 ТРЕХСТУПЕНЧАТЫЙ, ПЭУ-13
6;эл. двигатель ВГ-70
7;Реактор поз. MR-201A
8;Железнодорожный путь №-7 52:21:0000016:599
8;Шкаф для инструмента чер. 93.764.00.00СБ
8;Камера КСО №12
2;Документ-сканер HP Scanjet N8420 (L2689A)
12;Резервуары металлические Р-19
3;Съемник механический универсальный SKF TMMR 80
12;Датчик изб.д-ния EJA110A-DHS2A
10;ЗДАНИЕ НАСОСНОЙ (ЦЕХ ДК - 5)
10;Пролет 7
2;Система хранения данных HP Х 1600 G2инв.№ 9795
9;ТРУБОПРОВОД ХИМИЧЕСКИЙ ЗАГРЯЗНЕННАЯ
6;Щит электрический ЩО-70-3
3;Принтер HP Color LaserJet 5550N A34
5;ЩИТ 3501ЩС1
7;Кран козловой ручной серия SB
4;422 ОЧ 44 Тр-д технологического воздуха 1кгс/см2
11;ГИДРООЧИСТНАЯ УСТАНОВКА
7;Эстакада налива пропилен.бутилен.бутадион.фрак.Т.6
12;Автоматический выключатель АВ2М4СВ-55-41 УХЛ 115-0
2;Источник бесперебойного питания APC Smart-UPS 1500
1;Фильтр Р-74S
3;Системный блок ds 7600 СМТ инв.№10213
12;Верстак столярный -слесарный
10;Кирпичное здание  склад помещение разм.к.46
8;ТРАНСФОРМАТОР ТМ 750 / 6
1;Литьевая машина Р-3021/В HS150/70 №10173
11;Кран мостовой ручн.грузопод20т
7;Нассоная станция хозяйственно-питьевого и производ
8;ШКАФ СИЛОВОЙ  № 3 СОСТОЯЩИЙ ИЗ 8 ПАНЕЛЕЙ С
4;БЛОК КЛЕМ SCHNEIDER ELECTRIC AB1 VV2( Шкаф коммут)
7;Нефтеловушки котельной ТХЗ пр
3;Монитор View Sonic VP191s
8;Автопроезды к факел.хозяйст. инв.№ 2061
3;Пожар.сигнализация к.1 архив
10;"Строение ""Пропановое холодильное отделение """
1;Сейф №002886
6;Комплекс АДК100-ЖДВГ ХЛ1 поз.НУ-21
6;Шкаф 8102
6;СТАНОК СМ/СМС-450
11;ЛИСТОГИБОЧН. СТАНОК
6;МАЧТА ОСВЕЩЕНИЯ ИНВ.№ Ю9877
9;Емкость ГЭЭ1-1-50-0.6 к.402
10;Емкость Е-323а
9;Бункер расходный поз.2600 (13 шт.)
6;ТЕПЛООБМЕННИК ТСЭ-04-12
2;Сервер HP BL460c G7 CTO Blade
4;Тумба подкатная
7;Узел силового автотрансформатора ГПП-2
11;Насос без эл.двигателя
9;Емкость азота Е-601/3
1;Шкаф для документов Р 7240, бук
6;Станция катодной защиты 286
11;"Холодильник ""Кодры"""
3;Уравнемерная колонка
12;МТ100Р-12233-01-0,5-,5мПа-42-У(-50+80оС
12;Расточная система Narex Vhu 80
3;Рефрактометр Anton Paar Abbemat 300
1;Портативный дисплей 847
