ag;name
11;Установка компенсации реактивной мощности УКРМ-0,4
6;Клапан Masoneilan Camflex 35-35222 Ду40 Ру40 VI Cv
10;ТРАКТОРНЫЙ ПРИЦЕП
1;Терминал сенсорный DataVan Bravo BP-615S
7;1-этажное кирпич. здание, корпус 95/11
1;Ноутбук Lenovo ThinkPad X280 20KES4WS00)+Dock 90W
10;НАСОС НК 200/120-70 № 82/1
9;Эстакада от опоры №1963 до опоры №1983, протяж.
7;СИЛОВОЙ ШКАФ ТМЭ- 1- КП- В-21
9;Декарбонизатор Д-50 черт.АА.00.Д50.Т225.В315.00 СБ
4;Емкость Е-58/а,верт.,200 м3,Ст.20
9;ЗАВОДСКАЯ СТОЛОВАЯ
6;Клапан Masoneilan 88-21115 Ду25 Ру40 IV Cv1,7 НЗ C
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
8;Корпус431 газгольдер азота (сооружение)
9;Корпус 1001 Административный корпус
8;Корпус 1213/6 резервуар промывной воды
2;ДАТЧИК EJA118W-EMSD2EA-BA10-97DB/KF21/N4
4;Таль ручная цепная YALE LIFT-360-5.0т-3,0м, осн.ср
0;Дрель-шуруповерт аккумул. ДА-18ЭР 2 акк. 18В Интер
8;Сепаратор С-1/2 135м3 (НОиО)
4;Нагреватель масла-теплоносителя 1/1 Н102
1;Лебедка ТЛ-8Б электрооборудование ВБИ, с оцинкован
5;РЕАКТОР ЧУГУННЫЙ ЭМАЛИРОВАННЫЙ 3200Л.
2;Аппарат копировальный Xerox WC M118i
6;Рег.трубопровод. арматура 35-35112N 40 поз18
11;Электродвигатель ВАО-2-560 св
7;Железнодорожный путь №-24 (отстойный путь)
5;ЗАДВИЖКА 3КЛ2-300-16
2;Спектрофотометр ЮUNICO-2800 c дополнит.комплект. к
10;КОНЦЕНТРАТОМЕР АКК-201
9;Здание бытового корпуса 315 РП
2;Шейкер BioSan PSU-20i BS-010135-BK)
10;НАСОС 2АЦСЗх3, ТЕХ.№48
7;Сепаратор приемный С-101
11;Пульт регулирования ПР черт.ВИУС.ЗН22Л.400-АК.НЗ.2
6;ячейки комплексного распределительного устройства-
5;ТЕПЛООБМЕННИК ТЕХ № 178-1
4;Датчик Метран-100-ЕХ-ДД--1440-02-МП3-Т10-
11;Блок системный Lenovo ThinkCentre M710s SFF
10;Наружное электроосвящение
4;Система видеонаблюдения в корп.315
1;Источник бесперебойного питания APC Smart-UPS 5000
7;КОНДЕНСАТОРНАЯ УСТАНОВКА УКБН-0.38 -200 -50
9;Здание 1072
11;Аппарат XEROX WC 7120
4;Установка для зачистки концов труб УЗТ-1
9;Емкость Е-112а
7;ТРАНСФОРМАТОР
2;Увлажнитель воздуха Carel HumiDisk Q=5кг/ч
1;Принтер HP LaserJet P2015n сер.№ CNBW6CG3GZ
3;Уровнемер Судос-мини
5;Теплообменник техн. № 171/1
2;УРОВНЕМЕР БЕСК.ПОЗ.БПУ-1КМ-28, С ЗИП
4;Задвижка 30с 941нж ф80 Ру16 с э/п В-А2-13
10;Хроматограф АХМ-20 мод.I
10;СТОЛ ХИМИЧЕСКИЙ ЛАБОРАТОРНЫЙ ИНВ №76622
11;Насос ВНД 25/50 3414 13 11кВт (поз. Н-9)
6;Реактор поз. MR-201C
8;РЕЗЕРВУАР ДЛЯ РАССОЛА
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
7;Перевод стрелочный  №48 к ж/д пути №37, 56п/м.
11;Эстакада ТМП
8;Бак обезмасленного конденсата с обвязкой, к\о
4;Бульдозер Б-170М101ЕН № 4282 хс 86
4;АСТУЭР-ЭнП ВиК УОВ ПМ к.1164
7;Здание комплектной трансформаторной подстанции(КТП
3;422 МА 40 Кубовый продукт Т302 от Р3321 до Е3321
11;Хроматограф Кристалл-2000М(с компьютером
6;Внутриплощадочная а/дорога и площадка
6;Конденсатор выпара Е-4311, Е-4311
5;Пожарная сигнализация и оповещение людей о пожаре
0;Насос вихревой ВКС-2/26
11;Насос 1ЦГ-12,5/50к-4-5 Н-9А
0;СВЧ печь Panasonic NN-MX27MFZPE зав.№ 0981033374
6;Клапан Masoneilan Camflex 35-35222 Ду50 Ру40 VI Cv
8;ФУНДАМЕНТ ПОД БУФЕРНУЮ ЁМКОСТЬ 426А
0;Тумба Р6520, бук
1;Блок системный Lenovo ThinkCentre M710s(I0M8S2TD00
7;ТРАНСФОРМАТОР ТМ -1000 / 6
3;СВАРОЧНЫЙ АГРЕГАТ АДД-3112
0;Насос I подъема 6НКЭ 9х1
1;Станция рабочая HP Z620(WM618EA) CPU Intel Xeon E5
4;ТЕПЛООБМЕННИК 1000ТНГ-1-М1/25Г-3-2-У-И
7;Пункт обогрева 742
4;Прибор ПАС 01 06040
8;Вертолетная площадка 775
11;Стенд испытательный ИСУ-1.2Д
7;Перевод стрелочный №34 к пути №25 п/м 56
11;Бункер 1-Е-434 для сушки
10;НАСОС Ц / Б №38384 тех№59/2
7;СТАНЦИЯ НАСОСНАЯ №2 ИНВ. №1421.
5;КОНДЕНСАТОР
11;Прибор ПАС 01-2408Д
11;"Дыхательный аппарат ""БД Компакт"""
0;Ячейки КРУ-2ВК-12
2;ДАТЧИК EJX438A-EASCG-919DB-WD22B2SW00
3;Устройство аварийной сигнализации УАС-24М
3;Генератор водорода Sonimix 3080(произ.100 мл/мин.,
9;Внутриплощадочный технологический трубопровод СШФ-
8;Приемный резервуар от полиуретан. фильтр к.№ 563/2
1;Датчик абсолютного давления Yokogawa EJA310A-DLS4B
2;Теплообменник Т-63a
6;Кран мостовой
11;Стол -мойка С5Н10
5;Теплообменник Т-504 МАУ-3
1;Емкость Е-68/4
8;Фильтр для очистки газа Ф-201/1/НОиО/
6;Напорный трубопровод хим.загр.канал. ССГ Iп.к.
8;ТРУБОПРОВОД
4;Система кондиционирования корп.716 , кабинет начал
2;МФУ XEROX WorkCentre WC5845C_FE
6;Клапан Masoneilan Camflex 35-35122 VI Ду80 Ру40 Cv
1;Ноутбук HP ProBook 650 G1 (F6Z23ES)/Core i3 4000M
2;"Комп. IntelCelD320 2.4/256Mb/40Gb/CD-ROM/17"""
4;Клапан 35-35212 Ду40 ру40 поз. PCV 1-P8166
5;Контейнер для перевозки триэтилалюминия в компл.
1;РасходомерDY040-EBLBD2-4D/SCT/KS1
6;КАБЕЛЬНЫЕ ЛИНИИ ОТ РП-2А ДО ОСВЕТИТЕЛЬНОЙ МАЧТЫ
9;ПОЖАРНЫЕ КОЛОДЦЫ
6;Установка очистки производственно-дождевых сточных
9;Эстакада от опоры №518 до опоры №530, через ж.д.
8;Цист.з.ж.д. 4-х осная № 170 (нефтебензиновая)
2;Теплообменник Т-29
7;Шкаф для инструмента чер.93.764.00.00СБ
3;Задвижка LeuschLTR43DN250PN16КV2032,2033,2
3;Кресло переговорное 353 C BLU
2;ПРЕОБР.EJX120A-EES5G-717DD/N4/QR
4;Вентилятор ВЦ 14-46 №4РК с дв.4/1500 лев.В-5 к.656
0;Сепаратор С-106 инв. № 6296
10;Ножницы листовые
2;Пневмометрическая трубка 1,5 м
2;ДАТЧИК EJX530A-EBS7N-019DN/KS21/D4/N4
1;Компьютер НР dc5800MT C2D РЕ2200/1024/160,0
6;Тележка
9;Помещение: Трехкомнатная квартира, м-н №12,дом 2,к
7;ЗАЩИТНАЯ СЕКЦИЯ УЗС-1
9;ТРАНСФОРМАТОРНАЯ ПОДСТАНЦИЯ
0;Микрофон SM-25
4;Датчик избыточного давления EJA530A-DCS4N-07DE/KS2
5;Теплообменик Т-611
1;КОММУТАТОР CISCO CATALYST 2960-48PST-L
5;Эл.двигатель
10;Станок фрезерный универсальный
0;Насос центробежный Н-40/2
11;Реактор Р-18Д зак 18463
8;Сепаратор-фильтр С101/3 50 м3 /НОиО/
4;Пресс обжимной ППО 500-400
11;Датчик УДФ-01/МИ
3;"Стол письменный с тумб. ""Кадет"" 140х64 к 3003"
11;Шкаф сушильный для спецодежды и обуви DION PRO
10;НАСОС ДЛЯ ВОДЫ
11;Кондиционер Panasonic CS/CU A09 DКD
10;Насос центробежный АХ-45/31 с эл.двигателем
11;Датчик EJA110A-DMS2A-27DC/KS1/D
8;корпус 1232 градирня
0;"Лебедка ручная переносная ""Лика 1"""
2;Весы электронные GR-200
1;Блок системный HP ProDesk 490 G2 (J4B06EA)(сер.ном
11;Сепаратор вертикальный Е-242 01.031.01.009
10;"ЧАСЫ ""ЭЛЕКТРОНИКА"" ЗАВ №4136 В"
9;Корпус 411 Административно-бытовой корпус с лаб.
4;Уровнемер SN61 XXAGHKMAX
3;Шкаф ШПК-320 ВЗК (встроенный закрытый красный)
6;Кран подвесной ручной КПР-3,2-8,4-7,5-ХЛ1 ТУ 3159-
2;Сигнализатор СУГ
1;Коммутатор EMC DS-300B 8/24P 8G Base Switch
6;Контейнер 1м куб (сталь 09Г2С)
6;компрессор поз. С-130 А к-с 1201В
8;Дренажная емкость Е-13(титул 12)
7;Ограждение КУ 353 км. продуктопровода ЮБГПЗ-ТНХК
8;Корпус 1215/3 - градирня
4;Телевизо LG 55LB870V
6;"КТП КУ № 17 продуктопровода ""ЮБГНС-ТНХ"", этап 1"
6;Дренажная емкость Е-004
9;РЕЗЕРВУАР ПОЖАРНЫЙ ЕМКОСТЬЮ 150 КУБ.М
5;МЕШКОЗАШИВОЧНАЯ МАШИНА
7;Адсорбер А-1/1
0;Шкаф для документов Р 7240, бук
0;Шкаф №1020231
11;Распред.пункт ПР-925
1;Оборудование сети передачи данных корпуса 111
1;Измеритель плотности жидкости цифровой ВИП-2М
10;КОНТЕЙНЕР ДЛЯ ПЕРЕВОЗКИ ТИБА
9;"Сооружение ""Эстакада кабельная"" объекта ""Факельное"
3;ШКАФ ВЫТЯЖНОЙ ШВП-2Т
1;Стац.газоизмер.головка Polytron SE
4;Теплообменник Т-302А
4;Автомат А3794Б стац.зак.88 ручн.630А
7;Путь железнодорожный №2ВР к цеху №91 со стрелочным
4;Клапан регул. закр. 35-35212 Ду100 Ру=40, Сv=195
1;МОНИТОР ENDRESS HAUSER NRF 590
8;Дымовая труба кирпичная
10;СТАНОК ВЕРТИКАЛЬНО- СВЕРЛИЛЬНЫЙ ЧЕР.,2А-135
3;Стул Московский серый
6;Резервуар шаровый (Е-10/1-4,6) к.1076
11;Зем.участок пл.483 584 кв.м.
0;Шкаф металлический 1280х600х400
8;Колонна абсорбционная К-501 МАУ-3
1;Сканер HP Scanjet 7000n (L2709A)
3;Шкаф МД 33.3 (1750х1000х500)
9;УСТАНОВКА НАРУЖНАЯ ИНВ.№391
6;Мостовой кран q=20/5 тн 1138
7;Трансформатор на подстанции №10
0;Резервуар питат.
11;Светильник РСП-38-250
10;Технологические трубопроводы/к,404-405/
11;Емкость Е-3
7;Сейф ЛС-010М-1
8;Газгольдер
7;КАМЕРА ОТХОДЯЩЕЙ ЛИНИИ КСО-23М.
11;Кран-балка
9;ЗДАНИЕ ГЛАВНОЙ ПРОХОДНОЙ
5;ГРАДИРНЯ №6
0;Аппарат ст.эл.АС -3Ш-2.5-12-02-2500
6;Клапан Masoneilan 88-21115 Ду25 Ру40 IV Cv3,8 НЗ C
5;Грузопоршневой манометр избыточного давления МП-60
8;КАНАЛИЗАЦИЯ ТЕЛЕФОННАЯ К ЦЕХУ 103 18П/М
10;"ХРОМАТОГРАФ ""МИКРОХРОМ-1121-1"""
5;Щит электрический ЩО-70-3
8;Корпус 1211-ГРП
10;Хроматограф ЛХМ-8 МД
5;ЩИT 1250 ИЗ N-5365-1-1
0;СИГНАЛИЗАТОР 1-КАНЦ.ЩИТ-2-7 с ДТХ-127/01 Q1A71 к.6
10;Щитовое помещение К.563/4-2
6;Подстанция трансформаторная 2КТП-100/10/04 47645
4;Кран 11нж602п Ф50 Ру16 НЗ ПМП15
1;Расширитель гликолей F1420 к-с 1244
6;Хоз.-питьевой, пожарный водопровод В1
11;Перфоратор ERP-1000
6;Воздушный рессивер Е-202/1
8;Затвор газостатический поз.Ф1, Ф2 (2 шт.)
5;Датчик ДГС230/IR-G04/50/100 поз.AITX 513320
10;ХРОМОТОГРАФ ЛХМ-80м6
7;CKBAЖИHA N39
0;Кресло Торино
0;"Вентилятор бытовой ""Скарлет SC-172"""
1;Компьютер HP DC7600 P4-630 PentiumIV-3.0/512/80
10;ПРИБОР ФЩЛ 502,00200
1;Оборудование КИПиА емкости Е101/4 титул 1107
2;ДАТЧИК EJX438A-EASCG-917DB-WD22B2SW00
6;Клапан Masoneilan Camflex 35-35112 Ду80 Ру40 IV Cv
8;ФУНДАМЕНТ ПОД КРИОГЕННУЮ ЁМКОСТЬ НИЗКОГО ДАВЛЕНИЯ
4;Внешний датчик давления TRX-11-R 801
0;Лампа настольная
3;Индикатор напряжения ИНО-500 500в напряжения
9;ЗДАНИЕ ВОХР
0;Тумба Р 6520, орех
8;Точка налива гликолей в а/цистерны к-с 1204
8;Сепаратор С-103/2 /НОиО/ 25м3
1;МАРШРУТИЗАТОР CISCO 2921-V/K9
11;Испаритель 1400 ННТЗ-763314 Т-61В
0;"Вентилятор напольный ""Скарлет SC-175"""
3;Урал -4320-1951-40 УНБ - 125х32У гос. № а371ре86
8;Емкость для хранения корпус 1206
8;Эстакада внецеховых ТГМП
0;"Весы ""Тюмень"" ББО"
6;Станок обдирочно-шлифовальный СПТУ 1
8;Резервуар чистой технической воды
11;Датчик изб.д-ния EJA110A-DLS2A
5;Машина отжимная ОМ-2К-300
11;Щит насосов Н3 с коммутацией
1;Источник бесперебойного питания APC Smart-UPS 5000
7;Перевод стрелочный  №20 к пути 24
3;Дымомер ИНФРАКАР Д-1-3 ЛТК
10;ПРИБОР ФЩЛ-502
7;КАМЕРА ОТХОДЯЩЕЙ ЛИНИИ КСО-23М.
